entity1,relation,entity2
quiz_124,has_question,question_1168
quiz_124,has_question,question_1169
quiz_124,has_question,question_1170
quiz_124,has_question,question_1171
quiz_124,has_question,question_1172
quiz_124,has_question,question_1173
quiz_124,has_question,question_1174
quiz_124,has_question,question_1175
quiz_124,has_question,question_1176
quiz_124,has_question,question_1177
quiz_124,has_question,question_1178
quiz_124,has_question,question_1179
quiz_124,has_question,question_1180
quiz_124,has_question,question_1181
module_51,has_quiz,quiz_125
quiz_125,has_question,question_1182
quiz_125,has_question,question_1183
quiz_125,has_question,question_1184
quiz_125,has_question,question_1185
quiz_125,has_question,question_1186
quiz_125,has_question,question_1187
quiz_125,has_question,question_1188
quiz_125,has_question,question_1189
quiz_125,has_question,question_1190
quiz_125,has_question,question_1191
quiz_125,has_question,question_1192
quiz_125,has_question,question_1193
quiz_125,has_question,question_1194
quiz_125,has_question,question_1195
quiz_125,has_question,question_1196
quiz_125,has_question,question_1197
quiz_125,has_question,question_1198
quiz_125,has_question,question_1199
quiz_125,has_question,question_1200
quiz_125,has_question,question_1201
module_51,has_quiz,quiz_126
quiz_126,has_question,question_1202
quiz_126,has_question,question_1203
quiz_126,has_question,question_1204
quiz_126,has_question,question_1205
quiz_126,has_question,question_1206
quiz_126,has_question,question_1207
quiz_126,has_question,question_1208
quiz_126,has_question,question_1209
quiz_126,has_question,question_1210
quiz_126,has_question,question_1211
quiz_126,has_question,question_1212
quiz_126,has_question,question_1213
quiz_126,has_question,question_1214
quiz_126,has_question,question_1215
quiz_126,has_question,question_1216
quiz_126,has_question,question_1217
quiz_126,has_question,question_1218
quiz_126,has_question,question_1219
quiz_126,has_question,question_1220
quiz_126,has_question,question_1221
course_4,includes,module_52
module_52,has_lesson,lesson_bai-01-tong-quan-ve-javascript
module_52,has_lesson,lesson_bai-02-javascript-nang-cao
module_52,has_lesson,lesson_bai-04-angular
module_52,has_lesson,lesson_bai-05-react
module_52,has_quiz,quiz_127
quiz_127,has_question,question_1222
quiz_127,has_question,question_1223
quiz_127,has_question,question_1224
quiz_127,has_question,question_1225
quiz_127,has_question,question_1226
quiz_127,has_question,question_1227
quiz_127,has_question,question_1228
quiz_127,has_question,question_1229
quiz_127,has_question,question_1230
quiz_127,has_question,question_1231
quiz_127,has_question,question_1232
quiz_127,has_question,question_1233
quiz_127,has_question,question_1234
quiz_127,has_question,question_1235
quiz_127,has_question,question_1236
quiz_127,has_question,question_1237
quiz_127,has_question,question_1238
quiz_127,has_question,question_1239
quiz_127,has_question,question_1240
quiz_127,has_question,question_1241
module_52,has_quiz,quiz_128
quiz_128,has_question,question_1242
quiz_128,has_question,question_1243
quiz_128,has_question,question_1244
quiz_128,has_question,question_1245
quiz_128,has_question,question_1246
quiz_128,has_question,question_1247
quiz_128,has_question,question_1248
quiz_128,has_question,question_1249
quiz_128,has_question,question_1250
quiz_128,has_question,question_1251
quiz_128,has_question,question_1252
quiz_128,has_question,question_1253
quiz_128,has_question,question_1254
quiz_128,has_question,question_1255
quiz_128,has_question,question_1256
quiz_128,has_question,question_1257
quiz_128,has_question,question_1258
quiz_128,has_question,question_1259
quiz_128,has_question,question_1260
quiz_128,has_question,question_1261
module_52,has_quiz,quiz_129
quiz_129,has_question,question_1262
quiz_129,has_question,question_1263
quiz_129,has_question,question_1264
quiz_129,has_question,question_1265
quiz_129,has_question,question_1266
quiz_129,has_question,question_1267
quiz_129,has_question,question_1268
quiz_129,has_question,question_1269
quiz_129,has_question,question_1270
quiz_129,has_question,question_1271
quiz_129,has_question,question_1272
quiz_129,has_question,question_1273
quiz_129,has_question,question_1274
quiz_129,has_question,question_1275
quiz_129,has_question,question_1276
quiz_129,has_question,question_1277
quiz_129,has_question,question_1278
quiz_129,has_question,question_1279
quiz_129,has_question,question_1280
quiz_129,has_question,question_1281
module_52,has_quiz,quiz_130
quiz_130,has_question,question_1282
quiz_130,has_question,question_1283
quiz_130,has_question,question_1284
quiz_130,has_question,question_1285
quiz_130,has_question,question_1286
quiz_130,has_question,question_1287
quiz_130,has_question,question_1288
quiz_130,has_question,question_1289
quiz_130,has_question,question_1290
quiz_130,has_question,question_1291
quiz_130,has_question,question_1292
quiz_130,has_question,question_1293
quiz_130,has_question,question_1294
quiz_130,has_question,question_1295
quiz_130,has_question,question_1296
quiz_130,has_question,question_1297
quiz_130,has_question,question_1298
quiz_130,has_question,question_1299
quiz_130,has_question,question_1300
quiz_130,has_question,question_1301
course_4,includes,module_53
module_53,has_lesson,lesson_bai-01-thiet-ke-ui-slash-ux
module_53,has_lesson,lesson_bai-02-cong-cu-chrome-devtools
module_53,has_lesson,lesson_bai-03-quan-lu-phien-ban-voi-git
module_53,has_lesson,lesson_bai-04-cong-cu-quan-lu-du-an-phan-mem
module_53,has_lesson,lesson_bai-05-trien-khai-ung-dung-dien-toan-dam-may
module_53,has_quiz,quiz_131
quiz_131,has_question,question_1302
quiz_131,has_question,question_1303
quiz_131,has_question,question_1304
quiz_131,has_question,question_1305
quiz_131,has_question,question_1306
quiz_131,has_question,question_1307
quiz_131,has_question,question_1308
quiz_131,has_question,question_1309
quiz_131,has_question,question_1310
quiz_131,has_question,question_1311
quiz_131,has_question,question_1312
quiz_131,has_question,question_1313
quiz_131,has_question,question_1314
quiz_131,has_question,question_1315
quiz_131,has_question,question_1316
quiz_131,has_question,question_1317
quiz_131,has_question,question_1318
quiz_131,has_question,question_1319
quiz_131,has_question,question_1320
quiz_131,has_question,question_1321
module_53,has_quiz,quiz_132
quiz_132,has_question,question_1322
quiz_132,has_question,question_1323
quiz_132,has_question,question_1324
quiz_132,has_question,question_1325
quiz_132,has_question,question_1326
quiz_132,has_question,question_1327
quiz_132,has_question,question_1328
quiz_132,has_question,question_1329
quiz_132,has_question,question_1330
quiz_132,has_question,question_1331
quiz_132,has_question,question_1332
quiz_132,has_question,question_1333
quiz_132,has_question,question_1334
quiz_132,has_question,question_1335
quiz_132,has_question,question_1336
quiz_132,has_question,question_1337
quiz_132,has_question,question_1338
quiz_132,has_question,question_1339
quiz_132,has_question,question_1340
quiz_132,has_question,question_1341
module_53,has_quiz,quiz_133
quiz_133,has_question,question_1342
quiz_133,has_question,question_1343
quiz_133,has_question,question_1344
quiz_133,has_question,question_1345
quiz_133,has_question,question_1346
quiz_133,has_question,question_1347
quiz_133,has_question,question_1348
quiz_133,has_question,question_1349
quiz_133,has_question,question_1350
quiz_133,has_question,question_1351
quiz_133,has_question,question_1352
quiz_133,has_question,question_1353
quiz_133,has_question,question_1354
quiz_133,has_question,question_1355
quiz_133,has_question,question_1356
quiz_133,has_question,question_1357
quiz_133,has_question,question_1358
quiz_133,has_question,question_1359
quiz_133,has_question,question_1360
quiz_133,has_question,question_1361
module_53,has_quiz,quiz_134
quiz_134,has_question,question_1362
quiz_134,has_question,question_1363
quiz_134,has_question,question_1364
quiz_134,has_question,question_1365
quiz_134,has_question,question_1366
quiz_134,has_question,question_1367
quiz_134,has_question,question_1368
quiz_134,has_question,question_1369
quiz_134,has_question,question_1370
quiz_134,has_question,question_1371
quiz_134,has_question,question_1372
quiz_134,has_question,question_1373
quiz_134,has_question,question_1374
quiz_134,has_question,question_1375
quiz_134,has_question,question_1376
quiz_134,has_question,question_1377
quiz_134,has_question,question_1378
quiz_134,has_question,question_1379
quiz_134,has_question,question_1380
quiz_134,has_question,question_1381
module_53,has_quiz,quiz_135
quiz_135,has_question,question_1382
quiz_135,has_question,question_1383
quiz_135,has_question,question_1384
quiz_135,has_question,question_1385
quiz_135,has_question,question_1386
quiz_135,has_question,question_1387
quiz_135,has_question,question_1388
quiz_135,has_question,question_1389
quiz_135,has_question,question_1390
quiz_135,has_question,question_1391
quiz_135,has_question,question_1392
quiz_135,has_question,question_1393
quiz_135,has_question,question_1394
quiz_135,has_question,question_1395
quiz_135,has_question,question_1396
quiz_135,has_question,question_1397
quiz_135,has_question,question_1398
quiz_135,has_question,question_1399
quiz_135,has_question,question_1400
quiz_135,has_question,question_1401
course_4,includes,module_54
module_54,has_lesson,lesson_bai-01-tong-quan-ve-kiem-thu-phan-mem
module_54,has_lesson,lesson_bai-02-quy-trinh-kiem-thu-phan-mem-stlc
module_54,has_lesson,lesson_bai-03-cac-muc-kiem-thu-phan-mem
module_54,has_lesson,lesson_bai-04-cac-loai-kiem-thu-phan-mem
module_54,has_lesson,lesson_bai-05-ky-thuat-thiet-ke-ca-kiem-thu
module_54,has_lesson,lesson_bai-06-quan-lu-loi-va-bao-cao-loi
module_54,has_lesson,lesson_bai-07-tu-dong-hoa-kiem-thu-phan-mem
module_54,has_lesson,lesson_bai-08-kiem-thu-trong-agile-va-devops
module_54,has_lesson,lesson_bai-09-danh-gia-chat-luong-va-bao-cao-kiem-thu
module_54,has_lesson,lesson_bai-10-thuc-hanh-tong-hop-du-an-kiem-thu-phan-mem
module_54,has_quiz,quiz_136
quiz_136,has_question,question_1402
quiz_136,has_question,question_1403
quiz_136,has_question,question_1404
quiz_136,has_question,question_1405
quiz_136,has_question,question_1406
quiz_136,has_question,question_1407
quiz_136,has_question,question_1408
quiz_136,has_question,question_1409
quiz_136,has_question,question_1410
quiz_136,has_question,question_1411
quiz_136,has_question,question_1412
quiz_136,has_question,question_1413
quiz_136,has_question,question_1414
quiz_136,has_question,question_1415
quiz_136,has_question,question_1416
quiz_136,has_question,question_1417
quiz_136,has_question,question_1418
quiz_136,has_question,question_1419
quiz_136,has_question,question_1420
quiz_136,has_question,question_1421
module_54,has_quiz,quiz_137
quiz_137,has_question,question_1422
quiz_137,has_question,question_1423
quiz_137,has_question,question_1424
quiz_137,has_question,question_1425
quiz_137,has_question,question_1426
quiz_137,has_question,question_1427
quiz_137,has_question,question_1428
quiz_137,has_question,question_1429
quiz_137,has_question,question_1430
quiz_137,has_question,question_1431
quiz_137,has_question,question_1432
quiz_137,has_question,question_1433
quiz_137,has_question,question_1434
quiz_137,has_question,question_1435
quiz_137,has_question,question_1436
quiz_137,has_question,question_1437
quiz_137,has_question,question_1438
quiz_137,has_question,question_1439
quiz_137,has_question,question_1440
quiz_137,has_question,question_1441
module_54,has_quiz,quiz_138
quiz_138,has_question,question_1442
quiz_138,has_question,question_1443
quiz_138,has_question,question_1444
quiz_138,has_question,question_1445
quiz_138,has_question,question_1446
quiz_138,has_question,question_1447
quiz_138,has_question,question_1448
quiz_138,has_question,question_1449
quiz_138,has_question,question_1450
quiz_138,has_question,question_1451
quiz_138,has_question,question_1452
quiz_138,has_question,question_1453
quiz_138,has_question,question_1454
quiz_138,has_question,question_1455
quiz_138,has_question,question_1456
quiz_138,has_question,question_1457
quiz_138,has_question,question_1458
quiz_138,has_question,question_1459
quiz_138,has_question,question_1460
quiz_138,has_question,question_1461
module_54,has_quiz,quiz_140
quiz_140,has_question,question_1462
quiz_140,has_question,question_1463
quiz_140,has_question,question_1464
quiz_140,has_question,question_1465
quiz_140,has_question,question_1466
quiz_140,has_question,question_1467
quiz_140,has_question,question_1468
quiz_140,has_question,question_1469
quiz_140,has_question,question_1470
quiz_140,has_question,question_1471
quiz_140,has_question,question_1472
quiz_140,has_question,question_1473
quiz_140,has_question,question_1474
quiz_140,has_question,question_1475
quiz_140,has_question,question_1476
quiz_140,has_question,question_1477
quiz_140,has_question,question_1478
quiz_140,has_question,question_1479
quiz_140,has_question,question_1480
quiz_140,has_question,question_1481
module_54,has_quiz,quiz_141
quiz_141,has_question,question_1482
quiz_141,has_question,question_1483
quiz_141,has_question,question_1484
quiz_141,has_question,question_1485
quiz_141,has_question,question_1486
quiz_141,has_question,question_1487
quiz_141,has_question,question_1488
quiz_141,has_question,question_1489
quiz_141,has_question,question_1490
quiz_141,has_question,question_1491
quiz_141,has_question,question_1492
quiz_141,has_question,question_1493
quiz_141,has_question,question_1494
quiz_141,has_question,question_1495
quiz_141,has_question,question_1496
quiz_141,has_question,question_1497
quiz_141,has_question,question_1498
quiz_141,has_question,question_1499
quiz_141,has_question,question_1500
quiz_141,has_question,question_1501
module_54,has_quiz,quiz_142
quiz_142,has_question,question_1502
quiz_142,has_question,question_1503
quiz_142,has_question,question_1504
quiz_142,has_question,question_1505
quiz_142,has_question,question_1506
quiz_142,has_question,question_1507
quiz_142,has_question,question_1508
quiz_142,has_question,question_1509
quiz_142,has_question,question_1510
quiz_142,has_question,question_1511
quiz_142,has_question,question_1512
quiz_142,has_question,question_1513
quiz_142,has_question,question_1514
quiz_142,has_question,question_1515
quiz_142,has_question,question_1516
quiz_142,has_question,question_1517
quiz_142,has_question,question_1518
quiz_142,has_question,question_1519
quiz_142,has_question,question_1520
quiz_142,has_question,question_1521
module_54,has_quiz,quiz_143
quiz_143,has_question,question_1522
quiz_143,has_question,question_1523
quiz_143,has_question,question_1524
quiz_143,has_question,question_1525
quiz_143,has_question,question_1526
quiz_143,has_question,question_1527
quiz_143,has_question,question_1528
quiz_143,has_question,question_1529
quiz_143,has_question,question_1530
quiz_143,has_question,question_1531
quiz_143,has_question,question_1532
quiz_143,has_question,question_1533
quiz_143,has_question,question_1534
quiz_143,has_question,question_1535
quiz_143,has_question,question_1536
quiz_143,has_question,question_1537
quiz_143,has_question,question_1538
quiz_143,has_question,question_1539
quiz_143,has_question,question_1540
quiz_143,has_question,question_1541
module_54,has_quiz,quiz_144
quiz_144,has_question,question_1542
quiz_144,has_question,question_1543
quiz_144,has_question,question_1544
quiz_144,has_question,question_1545
quiz_144,has_question,question_1546
quiz_144,has_question,question_1547
quiz_144,has_question,question_1548
quiz_144,has_question,question_1549
quiz_144,has_question,question_1550
quiz_144,has_question,question_1551
quiz_144,has_question,question_1552
quiz_144,has_question,question_1553
quiz_144,has_question,question_1554
quiz_144,has_question,question_1555
quiz_144,has_question,question_1556
quiz_144,has_question,question_1557
quiz_144,has_question,question_1558
quiz_144,has_question,question_1559
quiz_144,has_question,question_1560
quiz_144,has_question,question_1561
module_54,has_quiz,quiz_145
